compound_id,smiles
BRICS-0242,COc1ccc(C=Cc2cn(Cn3cc(C=Cc4cn(-c5cc(=O)c6c(O)cc(O)cc6o5)c(=O)[nH]c4=O)c(=O)[nH]c3=O)c(=O)[nH]c2=O)cc1O
BRICS-0243,COc1ccc(C=Cc2cn(Cn3cc(C=Cc4cn(-c5nc6ccccc6s5)c(=O)[nH]c4=O)c(=O)[nH]c3=O)c(=O)[nH]c2=O)cc1O
BRICS-0244,COc1ccc(C=Cc2cn(Cn3cc(C=Cc4cn(-c5ccccc5)c(=O)[nH]c4=O)c(=O)[nH]c3=O)c(=O)[nH]c2=O)cc1O
BRICS-0245,COc1ccc(C=Cc2cn(Cn3cc(C=Cc4cn(-c5ccc(O)cc5)c(=O)[nH]c4=O)c(=O)[nH]c3=O)c(=O)[nH]c2=O)cc1O
BRICS-0246,COc1ccc(C=Cc2cn(Cn3cc(C=Cc4cn(-c5ccc(S(N)(=O)=O)cc5)c(=O)[nH]c4=O)c(=O)[nH]c3=O)c(=O)[nH]c2=O)cc1O
BRICS-0247,COc1ccc(C=Cc2cn(Cn3cc(C=Cc4cn(-c5ccc(O)c(O)c5)c(=O)[nH]c4=O)c(=O)[nH]c3=O)c(=O)[nH]c2=O)cc1O
BRICS-0248,COc1ccc(C=Cc2cn(Cn3cc(C=Cc4cn(C5Oc6cc(O)ccc6CC5=O)c(=O)[nH]c4=O)c(=O)[nH]c3=O)c(=O)[nH]c2=O)cc1O
BRICS-0249,COc1ccc(C=Cc2cn(Cn3cc(C=Cc4cn(C5N=C(C(=O)O)N(C)C5=O)c(=O)[nH]c4=O)c(=O)[nH]c3=O)c(=O)[nH]c2=O)cc1O
BRICS-0250,COc1ccc(C=Cc2cn(Cn3cc(C=Cc4cn(CC5CNC(C(=O)O)C5)c(=O)[nH]c4=O)c(=O)[nH]c3=O)c(=O)[nH]c2=O)cc1O
BRICS-0251,COc1ccc(C=Cc2cn(Cn3cc(C=Cc4cn(CC5CCNC5=O)c(=O)[nH]c4=O)c(=O)[nH]c3=O)c(=O)[nH]c2=O)cc1O
BRICS-0252,COc1ccc(C=Cc2cn(Cn3cc(C=Cc4cn(CC5C(=O)N6C(C(=O)O)=C(C(=O)O)C(C)C56)c(=O)[nH]c4=O)c(=O)[nH]c3=O)c(=O)[nH]c2=O)cc1O
BRICS-0253,COc1ccc(C=Cc2cn(Cn3cc(C=Cc4cn(Cc5cc(=O)c6c(O)cc(O)cc6o5)c(=O)[nH]c4=O)c(=O)[nH]c3=O)c(=O)[nH]c2=O)cc1O
BRICS-0254,COc1ccc(C=Cc2cn(Cn3cc(C=Cc4cn(Cc5nc6ccccc6s5)c(=O)[nH]c4=O)c(=O)[nH]c3=O)c(=O)[nH]c2=O)cc1O
BRICS-0255,COc1ccc(C=Cc2cn(Cn3cc(C=Cc4cn(Cc5ccc(O)cc5)c(=O)[nH]c4=O)c(=O)[nH]c3=O)c(=O)[nH]c2=O)cc1O
BRICS-0256,COc1ccc(C=Cc2cn(Cn3cc(C=Cc4cn(Cc5ccc(S(N)(=O)=O)cc5)c(=O)[nH]c4=O)c(=O)[nH]c3=O)c(=O)[nH]c2=O)cc1O
BRICS-0257,COc1ccc(C=Cc2cn(Cn3cc(C=Cc4cn(Cc5ccc(O)c(O)c5)c(=O)[nH]c4=O)c(=O)[nH]c3=O)c(=O)[nH]c2=O)cc1O
BRICS-0258,COc1ccc(C=Cc2cn(Cn3cc(C=Cc4cn(CC5Oc6cc(O)ccc6CC5=O)c(=O)[nH]c4=O)c(=O)[nH]c3=O)c(=O)[nH]c2=O)cc1O
BRICS-0259,COc1ccc(C=Cc2cn(Cn3cc(C=Cc4cn(CC5N=C(C(=O)O)N(C)C5=O)c(=O)[nH]c4=O)c(=O)[nH]c3=O)c(=O)[nH]c2=O)cc1O
BRICS-0260,COc1ccc(C=Cc2cn(Cn3cc(C=Cc4cn(CN5C(=O)OC6CC7c8ccccc8CCN7CC65)c(=O)[nH]c4=O)c(=O)[nH]c3=O)c(=O)[nH]c2=O)cc1O
BRICS-0261,COc1cc(OC)c2c(c1)OC(Cn1cc(C=Cc3ccc(OC)c(O)c3)c(=O)[nH]c1=O)C(c1cc(=O)c3c(O)cc(O)cc3o1)C2=O
BRICS-0262,COc1cc(OC)c2c(c1)OC(Cn1cc(C=Cc3ccc(OC)c(O)c3)c(=O)[nH]c1=O)C(c1nc3ccccc3s1)C2=O
BRICS-0263,COc1cc(OC)c2c(c1)OC(Cn1cc(C=Cc3ccc(OC)c(O)c3)c(=O)[nH]c1=O)C(Nc1nc3ccccc3s1)C2=O
BRICS-0264,COc1cc(OC)c2c(c1)OC(Cn1cc(C=Cc3ccc(OC)c(O)c3)c(=O)[nH]c1=O)C(Nc1ccccc1)C2=O
BRICS-0265,COc1cc(OC)c2c(c1)OC(Cn1cc(C=Cc3ccc(OC)c(O)c3)c(=O)[nH]c1=O)C(NC1C(=O)N3C1SC(C)(C)C3C(=O)O)C2=O
BRICS-0266,COc1cc(OC)c2c(c1)OC(Cn1cc(C=Cc3ccc(OC)c(O)c3)c(=O)[nH]c1=O)C(SC1N=C(C(=O)O)N(C)C1=O)C2=O
BRICS-0267,COc1cc(OC)c2c(c1)OC(Cn1cc(C=Cc3ccc(OC)c(O)c3)c(=O)[nH]c1=O)C(SC1CCNC1=O)C2=O
BRICS-0268,COc1cc(OC)c2c(c1)OC(Cn1cc(C=Cc3ccc(OC)c(O)c3)c(=O)[nH]c1=O)C(SC1=C(C(=O)O)N3C(=O)C(C)(O)C3C1C)C2=O
BRICS-0269,COc1cc(OC)c2c(c1)OC(Cn1cc(C=Cc3ccc(OC)c(O)c3)c(=O)[nH]c1=O)C(SC1C(=O)N3C(C(=O)O)=C(C(=O)O)C(C)C13)C2=O
BRICS-0270,COc1cc(OC)c2c(c1)OC(Cn1cc(C=Cc3ccc(OC)c(O)c3)c(=O)[nH]c1=O)C(CCc1ccc(O)cc1)C2=O
BRICS-0271,COc1cc(OC)c2c(c1)OC(Cn1cc(C=Cc3ccc(OC)c(O)c3)c(=O)[nH]c1=O)C(Cc1ccccc1)C2=O
BRICS-0272,COc1cc(OC)c2c(c1)OC(Cn1cc(C=Cc3ccc(OC)c(O)c3)c(=O)[nH]c1=O)C(c1ccccc1)C2=O
BRICS-0273,COc1cc(OC)c2c(c1)OC(Cn1cc(C=Cc3ccc(OC)c(O)c3)c(=O)[nH]c1=O)C(c1ccc(O)cc1)C2=O
BRICS-0274,COc1cc(OC)c2c(c1)OC(Cn1cc(C=Cc3ccc(OC)c(O)c3)c(=O)[nH]c1=O)C(c1ccc(S(N)(=O)=O)cc1)C2=O
BRICS-0275,COc1cc(OC)c2c(c1)OC(Cn1cc(C=Cc3ccc(OC)c(O)c3)c(=O)[nH]c1=O)C(c1ccc(O)c(O)c1)C2=O
BRICS-0276,COc1cc(OC)c2c(c1)OC(Cn1cc(C=Cc3ccc(OC)c(O)c3)c(=O)[nH]c1=O)C(N1C(=O)OC3CC4c5ccccc5CCN4CC31)C2=O
BRICS-0277,COc1cc(OC)c2c(c1)OC(Cn1cc(C=Cc3ccc(OC)c(O)c3)c(=O)[nH]c1=O)C(C1Oc3cc(O)ccc3CC1=O)C2=O
BRICS-0278,COc1cc(OC)c2c(c1)OC(Cn1cc(C=Cc3ccc(OC)c(O)c3)c(=O)[nH]c1=O)C(C1N=C(C(=O)O)N(C)C1=O)C2=O
BRICS-0279,COc1cc(OC)c2c(c1)OC(Cn1cc(C=Cc3ccc(OC)c(O)c3)c(=O)[nH]c1=O)C(c1ccnc(-c3ccccc3)n1)C2=O
BRICS-0280,COc1cc(OC)c2c(c1)OC(Cn1cc(C=Cc3ccc(OC)c(O)c3)c(=O)[nH]c1=O)C(c1ccnc(-c3ccc(N4CCCC4)cc3)n1)C2=O
BRICS-0281,COc1cc(OC)c2c(c1)OC(Cn1cc(C=Cc3ccc(OC)c(O)c3)c(=O)[nH]c1=O)C(c1ccnc(-c3ccc(O)cc3)n1)C2=O
BRICS-0282,COc1cc(OC)c2c(c1)OC(Cn1cc(C=Cc3ccc(OC)c(O)c3)c(=O)[nH]c1=O)C(c1ccnc(-c3ccc(S(N)(=O)=O)cc3)n1)C2=O
BRICS-0283,COc1cc(OC)c2c(c1)OC(Cn1cc(C=Cc3ccc(OC)c(O)c3)c(=O)[nH]c1=O)C(c1ccnc(-c3ccc(O)c(O)c3)n1)C2=O
BRICS-0284,COc1cc(OC)c2c(c1)OC(Cn1cc(C=Cc3ccc(OC)c(O)c3)c(=O)[nH]c1=O)C(c1ccnc(-c3cc(=O)c4c(O)cc(O)cc4o3)n1)C2=O
BRICS-0285,COc1cc(OC)c2c(c1)OC(Cn1cc(C=Cc3ccc(OC)c(O)c3)c(=O)[nH]c1=O)C(c1ccnc(-c3nc4ccccc4s3)n1)C2=O
BRICS-0286,COc1cc(OC)c2c(c1)OC(Cn1cc(C=Cc3ccc(OC)c(O)c3)c(=O)[nH]c1=O)C(c1ccnc(C3CNC(C(=O)O)C3)n1)C2=O
BRICS-0287,COc1cc(OC)c2c(c1)OC(Cn1cc(C=Cc3ccc(OC)c(O)c3)c(=O)[nH]c1=O)C(c1ccnc(C3CCNC3=O)n1)C2=O
BRICS-0288,COc1cc(OC)c2c(c1)OC(Cn1cc(C=Cc3ccc(OC)c(O)c3)c(=O)[nH]c1=O)C(c1ccnc(C3C(=O)N4C(C(=O)O)=C(C(=O)O)C(C)C34)n1)C2=O
BRICS-0289,COc1cc(OC)c2c(c1)OC(Cn1cc(C=Cc3ccc(OC)c(O)c3)c(=O)[nH]c1=O)C(c1ccnc(CCc3ccc(O)cc3)n1)C2=O
BRICS-0290,COc1cc(OC)c2c(c1)OC(Cn1cc(C=Cc3ccc(OC)c(O)c3)c(=O)[nH]c1=O)C(c1ccnc(Cc3ccccc3)n1)C2=O
BRICS-0291,COc1cc(OC)c2c(c1)OC(Cn1cc(C=Cc3ccc(OC)c(O)c3)c(=O)[nH]c1=O)C(c1ccnc(C3Oc4cc(O)ccc4CC3=O)n1)C2=O
BRICS-0292,COc1cc(OC)c2c(c1)OC(Cn1cc(C=Cc3ccc(OC)c(O)c3)c(=O)[nH]c1=O)C(c1ccnc(C3N=C(C(=O)O)N(C)C3=O)n1)C2=O
BRICS-0293,COc1cc(OC)c2c(c1)OC(Cn1cc(C=Cc3ccc(OC)c(O)c3)c(=O)[nH]c1=O)C(c1ccnc(Nc3nc4ccccc4s3)n1)C2=O
BRICS-0294,COc1cc(OC)c2c(c1)OC(Cn1cc(C=Cc3ccc(OC)c(O)c3)c(=O)[nH]c1=O)C(c1ccnc(Nc3ccccc3)n1)C2=O
BRICS-0295,COc1cc(OC)c2c(c1)OC(Cn1cc(C=Cc3ccc(OC)c(O)c3)c(=O)[nH]c1=O)C(c1ccnc(NC3C(=O)N4C3SC(C)(C)C4C(=O)O)n1)C2=O
BRICS-0296,COc1cc(OC)c2c(c1)OC(Cn1cc(C=Cc3ccc(OC)c(O)c3)c(=O)[nH]c1=O)C(c1ccnc(SC3N=C(C(=O)O)N(C)C3=O)n1)C2=O
BRICS-0297,COc1cc(OC)c2c(c1)OC(Cn1cc(C=Cc3ccc(OC)c(O)c3)c(=O)[nH]c1=O)C(c1ccnc(SC3CCNC3=O)n1)C2=O
BRICS-0298,COc1cc(OC)c2c(c1)OC(Cn1cc(C=Cc3ccc(OC)c(O)c3)c(=O)[nH]c1=O)C(c1ccnc(SC3=C(C(=O)O)N4C(=O)C(C)(O)C4C3C)n1)C2=O
BRICS-0299,COc1cc(OC)c2c(c1)OC(Cn1cc(C=Cc3ccc(OC)c(O)c3)c(=O)[nH]c1=O)C(c1ccnc(SC3C(=O)N4C(C(=O)O)=C(C(=O)O)C(C)C34)n1)C2=O
BRICS-0300,COc1cc(OC)c2c(c1)OC(Cn1cc(C=Cc3ccc(OC)c(O)c3)c(=O)[nH]c1=O)C(c1ccnc(N3C(=O)OC4CC5c6ccccc6CCN5CC43)n1)C2=O
BRICS-0301,COc1cc(OC)c2c(c1)OC(Cn1cc(C=Cc3ccc(OC)c(O)c3)c(=O)[nH]c1=O)C(c1nccc(-c3ccccc3)n1)C2=O
BRICS-0302,COc1cc(OC)c2c(c1)OC(Cn1cc(C=Cc3ccc(OC)c(O)c3)c(=O)[nH]c1=O)C(c1nccc(-c3ccc(N4CCCC4)cc3)n1)C2=O
BRICS-0303,COc1cc(OC)c2c(c1)OC(Cn1cc(C=Cc3ccc(OC)c(O)c3)c(=O)[nH]c1=O)C(c1nccc(-c3ccc(O)cc3)n1)C2=O
BRICS-0304,COc1cc(OC)c2c(c1)OC(Cn1cc(C=Cc3ccc(OC)c(O)c3)c(=O)[nH]c1=O)C(c1nccc(-c3ccc(S(N)(=O)=O)cc3)n1)C2=O
BRICS-0305,COc1cc(OC)c2c(c1)OC(Cn1cc(C=Cc3ccc(OC)c(O)c3)c(=O)[nH]c1=O)C(c1nccc(-c3ccc(O)c(O)c3)n1)C2=O
BRICS-0306,COc1cc(OC)c2c(c1)OC(Cn1cc(C=Cc3ccc(OC)c(O)c3)c(=O)[nH]c1=O)C(c1nccc(-c3cc(=O)c4c(O)cc(O)cc4o3)n1)C2=O
BRICS-0307,COc1cc(OC)c2c(c1)OC(Cn1cc(C=Cc3ccc(OC)c(O)c3)c(=O)[nH]c1=O)C(c1nccc(-c3nc4ccccc4s3)n1)C2=O
BRICS-0308,COc1cc(OC)c2c(c1)OC(Cn1cc(C=Cc3ccc(OC)c(O)c3)c(=O)[nH]c1=O)C(c1nccc(C3CNC(C(=O)O)C3)n1)C2=O
BRICS-0309,COc1cc(OC)c2c(c1)OC(Cn1cc(C=Cc3ccc(OC)c(O)c3)c(=O)[nH]c1=O)C(c1nccc(C3CCNC3=O)n1)C2=O
BRICS-0310,COc1cc(OC)c2c(c1)OC(Cn1cc(C=Cc3ccc(OC)c(O)c3)c(=O)[nH]c1=O)C(c1nccc(C3C(=O)N4C(C(=O)O)=C(C(=O)O)C(C)C34)n1)C2=O
BRICS-0311,COc1cc(OC)c2c(c1)OC(Cn1cc(C=Cc3ccc(OC)c(O)c3)c(=O)[nH]c1=O)C(c1nccc(CCc3ccc(O)cc3)n1)C2=O
BRICS-0312,COc1cc(OC)c2c(c1)OC(Cn1cc(C=Cc3ccc(OC)c(O)c3)c(=O)[nH]c1=O)C(c1nccc(Cc3ccccc3)n1)C2=O
BRICS-0313,COc1cc(OC)c2c(c1)OC(Cn1cc(C=Cc3ccc(OC)c(O)c3)c(=O)[nH]c1=O)C(c1nccc(C3Oc4cc(O)ccc4CC3=O)n1)C2=O
BRICS-0314,COc1cc(OC)c2c(c1)OC(Cn1cc(C=Cc3ccc(OC)c(O)c3)c(=O)[nH]c1=O)C(c1nccc(C3N=C(C(=O)O)N(C)C3=O)n1)C2=O
BRICS-0315,COc1cc(OC)c2c(c1)OC(Cn1cc(C=Cc3ccc(OC)c(O)c3)c(=O)[nH]c1=O)C(c1nccc(Nc3nc4ccccc4s3)n1)C2=O
BRICS-0316,COc1cc(OC)c2c(c1)OC(Cn1cc(C=Cc3ccc(OC)c(O)c3)c(=O)[nH]c1=O)C(c1nccc(Nc3ccccc3)n1)C2=O
BRICS-0317,COc1cc(OC)c2c(c1)OC(Cn1cc(C=Cc3ccc(OC)c(O)c3)c(=O)[nH]c1=O)C(c1nccc(NC3C(=O)N4C3SC(C)(C)C4C(=O)O)n1)C2=O
BRICS-0318,COc1cc(OC)c2c(c1)OC(Cn1cc(C=Cc3ccc(OC)c(O)c3)c(=O)[nH]c1=O)C(c1nccc(SC3N=C(C(=O)O)N(C)C3=O)n1)C2=O
BRICS-0319,COc1cc(OC)c2c(c1)OC(Cn1cc(C=Cc3ccc(OC)c(O)c3)c(=O)[nH]c1=O)C(c1nccc(SC3CCNC3=O)n1)C2=O
BRICS-0320,COc1cc(OC)c2c(c1)OC(Cn1cc(C=Cc3ccc(OC)c(O)c3)c(=O)[nH]c1=O)C(c1nccc(SC3=C(C(=O)O)N4C(=O)C(C)(O)C4C3C)n1)C2=O
BRICS-0321,COc1cc(OC)c2c(c1)OC(Cn1cc(C=Cc3ccc(OC)c(O)c3)c(=O)[nH]c1=O)C(c1nccc(SC3C(=O)N4C(C(=O)O)=C(C(=O)O)C(C)C34)n1)C2=O
BRICS-0322,COc1cc(OC)c2c(c1)OC(Cn1cc(C=Cc3ccc(OC)c(O)c3)c(=O)[nH]c1=O)C(c1nccc(N3C(=O)OC4CC5c6ccccc6CCN5CC43)n1)C2=O
BRICS-0323,COc1cc(OC)c2c(c1)OC(Cn1cc(C=Cc3ccc(OC)c(O)c3)c(=O)[nH]c1=O)C(Cn1cc(C=Cc3ccc(O)c(OC)c3)c(=O)[nH]c1=O)C2=O
BRICS-0324,COc1cc(OC)c2c(c1)OC(Cn1cc(C=Cc3ccc(OC)c(O)c3)c(=O)[nH]c1=O)C(Cn1cc(C=Cc3ccc(O)cc3)c(=O)[nH]c1=O)C2=O
BRICS-0325,COc1cc(OC)c2c(c1)OC(Cn1cc(C=Cc3ccc(OC)c(O)c3)c(=O)[nH]c1=O)C(Cn1cc(C=Cc3cc(O)c(OC)cc3OC)c(=O)[nH]c1=O)C2=O
BRICS-0326,COc1cc(OC)c2c(c1)OC(Cn1cc(C=Cc3ccc(OC)c(O)c3)c(=O)[nH]c1=O)C(n1cc(C=Cc3ccc(O)c(OC)c3)c(=O)[nH]c1=O)C2=O
BRICS-0327,COc1cc(OC)c2c(c1)OC(Cn1cc(C=Cc3ccc(OC)c(O)c3)c(=O)[nH]c1=O)C(n1cc(C=Cc3ccc(O)cc3)c(=O)[nH]c1=O)C2=O
BRICS-0328,COc1cc(OC)c2c(c1)OC(Cn1cc(C=Cc3ccc(OC)c(O)c3)c(=O)[nH]c1=O)C(n1cc(C=Cc3ccc(OC)c(O)c3)c(=O)[nH]c1=O)C2=O
BRICS-0329,COc1cc(OC)c2c(c1)OC(Cn1cc(C=Cc3ccc(OC)c(O)c3)c(=O)[nH]c1=O)C(n1cc(C=Cc3cc(O)c(OC)cc3OC)c(=O)[nH]c1=O)C2=O
BRICS-0330,COc1cc(OC)c2c(c1)OC(Cn1cc(C=Cc3ccc(OC)c(O)c3)c(=O)[nH]c1=O)C(SC1=C(C(=O)O)C3SCC(C(=O)O)=C(C(=O)N4C(=O)OC5CC6c7ccccc7CCN6CC54)N3C1=O)C2=O
BRICS-0331,COc1cc(OC)c2c(c1)OC(Cn1cc(C=Cc3ccc(OC)c(O)c3)c(=O)[nH]c1=O)C(SC1=C(C(=O)O)C3SCC(C(=O)O)=C(C(=O)Nc4nc5ccccc5s4)N3C1=O)C2=O
BRICS-0332,COc1cc(OC)c2c(c1)OC(Cn1cc(C=Cc3ccc(OC)c(O)c3)c(=O)[nH]c1=O)C(SC1=C(C(=O)O)C3SCC(C(=O)O)=C(C(=O)Nc4ccccc4)N3C1=O)C2=O
BRICS-0333,COc1cc(OC)c2c(c1)OC(Cn1cc(C=Cc3ccc(OC)c(O)c3)c(=O)[nH]c1=O)C(SC1=C(C(=O)O)C3SCC(C(=O)O)=C(C(=O)NC4C(=O)N5C4SC(C)(C)C5C(=O)O)N3C1=O)C2=O
BRICS-0334,COc1ccc(C=Cc2cn(Cc3nccc(-c4ccccc4)n3)c(=O)[nH]c2=O)cc1O
BRICS-0335,COc1ccc(C=Cc2cn(Cc3nccc(-c4ccc(N5CCCC5)cc4)n3)c(=O)[nH]c2=O)cc1O
BRICS-0336,COc1ccc(C=Cc2cn(Cc3nccc(-c4ccc(O)cc4)n3)c(=O)[nH]c2=O)cc1O
BRICS-0337,COc1ccc(C=Cc2cn(Cc3nccc(-c4ccc(S(N)(=O)=O)cc4)n3)c(=O)[nH]c2=O)cc1O
BRICS-0338,COc1ccc(C=Cc2cn(Cc3nccc(-c4ccc(O)c(O)c4)n3)c(=O)[nH]c2=O)cc1O
BRICS-0339,COc1ccc(C=Cc2cn(Cc3nccc(C4CNC(C(=O)O)C4)n3)c(=O)[nH]c2=O)cc1O
BRICS-0340,COc1ccc(C=Cc2cn(Cc3nccc(C4CCNC4=O)n3)c(=O)[nH]c2=O)cc1O
BRICS-0341,COc1ccc(C=Cc2cn(Cc3nccc(C4C(=O)N5C(C(=O)O)=C(C(=O)O)C(C)C45)n3)c(=O)[nH]c2=O)cc1O
BRICS-0342,COc1ccc(C=Cc2cn(Cc3nccc(C4Oc5cc(O)ccc5CC4=O)n3)c(=O)[nH]c2=O)cc1O
BRICS-0343,COc1ccc(C=Cc2cn(Cc3nccc(C4N=C(C(=O)O)N(C)C4=O)n3)c(=O)[nH]c2=O)cc1O
BRICS-0344,COc1ccc(C=Cc2cn(Cc3nccc(SC4N=C(C(=O)O)N(C)C4=O)n3)c(=O)[nH]c2=O)cc1O
BRICS-0345,COc1ccc(C=Cc2cn(Cc3nccc(SC4CCNC4=O)n3)c(=O)[nH]c2=O)cc1O
BRICS-0346,COc1ccc(C=Cc2cn(Cc3nccc(SC4=C(C(=O)O)N5C(=O)C(C)(O)C5C4C)n3)c(=O)[nH]c2=O)cc1O
