smiles,compound_id
CN1C(=O)C(Sc2ccnc(C3Oc4cc(O)ccc4CC3=O)n2)N=C1C(=O)O,DIV-5448
COc1ccc(C=CC(=O)CC(=O)C=Cc2cn(-c3ccccc3)c(=O)[nH]c2=O)cc1O,DIV-3398
O=C1NCCC1Sc1nccc(-c2ccnc(-c3ccnc(-c4ccc(N5CCCC5)cc4)n3)n2)n1,DIV-3030
COc1cc(C=Cc2cn(Cc3ccnc(-c4ccc(N5CCCC5)cc4)n3)c(=O)[nH]c2=O)ccc1O,DIV-4089
COc1ccc(C=Cc2cn(Cc3ccnc(CCc4ccc(O)cc4)n3)c(=O)[nH]c2=O)cc1O,DIV-3479
COc1cc(OC)c2c(c1)OC(c1ccc(O)cc1)C(c1ccnc(Nc3nc4ccccc4s3)n1)C2=O,DIV-0871
c1ccc(CN(c2ccc(N3CCCC3)cc2)c2nccc(-c3ccc(N4CCCC4)cc3)n2)cc1,DIV-1577
Oc1ccc(CCc2ccnc(N(c3ccc(N4CCCC4)cc3)c3nccc(-c4ccccc4)n3)n2)cc1,DIV-5239
COc1cc(OC)c2c(c1)OC(c1nccc(-c3ccc(O)cc3)n1)C(c1nccc(C3CCNC3=O)n1)C2=O,DIV-4448
O=C1OC2CC3c4ccccc4CCN3CC2N1c1nccc(-c2ccc(N3CCCC3)cc2)n1,DIV-4809
CN1C(=O)C(c2ccnc(-c3nccc(N(Cc4ccccc4)c4ccc(N5CCCC5)cc4)n3)n2)N=C1C(=O)O,DIV-1516
O=C1NCCC1n1cc(C=Cc2cn(-c3nccc(CCc4ccc(O)cc4)n3)c(=O)[nH]c2=O)c(=O)[nH]c1=O,DIV-5204
COc1cc(C=Cc2cn(Cc3ccnc(-c4ccc(S(N)(=O)=O)cc4)n3)c(=O)[nH]c2=O)ccc1O,DIV-2204
COc1ccc(C=Cc2cn(Cc3nccc(-c4ccccc4)n3)c(=O)[nH]c2=O)cc1O,DIV-3526
COc1ccc(C=CC(=O)CC(=O)C=CC(=O)CC(=O)C=Cc2ccc(OC)c(O)c2)cc1O,DIV-3329
COc1ccc(C=Cc2cn(-c3nccc(Nc4ccccc4)n3)c(=O)[nH]c2=O)cc1O,DIV-3698
O=C1NCCC1Sc1ccnc(C2CCNC2=O)n1,DIV-2542
NS(=O)(=O)c1ccc(-c2ccnc(-c3ccnc(-c4nccc(SC5CCNC5=O)n4)n3)n2)cc1,DIV-1811
COc1cc(OC)c2c(c1)OC(c1ccc(S(N)(=O)=O)cc1)C(c1ccnc(-c3ccccc3)n1)C2=O,DIV-2394
COc1ccc(C=Cc2cn(CC3C(=O)N4C(C(=O)O)=C(C(=O)O)C(C)C34)c(=O)[nH]c2=O)cc1O,DIV-3453
COc1cc(OC)c(C=Cc2cn(Cc3ccc(S(N)(=O)=O)cc3)c(=O)[nH]c2=O)cc1O,DIV-2008
COc1cc(OC)c2c(c1)OC(c1ccc(N3CCCC3)cc1)C(c1nccc(-c3ccc(O)cc3)n1)C2=O,DIV-4300
O=C(O)C1CC(c2nccc(Cn3cc(C=Cc4cn(-c5ccccc5)c(=O)[nH]c4=O)c(=O)[nH]c3=O)n2)CN1,DIV-4050
COc1ccc(C=CC(=O)CC(=O)C=Cc2cn(-c3nccc(C4CNC(C(=O)O)C4)n3)c(=O)[nH]c2=O)cc1O,DIV-3413
CC1C(Sc2ccnc(-c3nccc(CCc4ccc(O)cc4)n3)n2)=C(C(=O)O)N2C(=O)C(C)(O)C12,DIV-5250
COc1ccc(C=Cc2cn(-c3nc4ccccc4s3)c(=O)[nH]c2=O)cc1O,DIV-3681
COc1cc(OC)c2c(c1)OC(c1nc3ccccc3s1)C(c1nccc(C3CCNC3=O)n1)C2=O,DIV-4737
Oc1ccc(-c2nccc(-c3nccc(-c4nccc(-c5nc6ccccc6s5)n4)n3)n2)cc1O,DIV-5043
O=C(O)C1CC(n2cc(C=Cc3cn(Cc4ccnc(Nc5ccccc5)n4)c(=O)[nH]c3=O)c(=O)[nH]c2=O)CN1,DIV-3966
CC1C(C(=O)O)=C(C(=O)O)N2C(=O)C(c3ccnc(-c4ccnc(-c5ccc(O)c(O)c5)n4)n3)C12,DIV-5026
c1ccc(Nc2ccnc(-c3ccnc(-c4nccc(Nc5nc6ccccc6s5)n4)n3)n2)cc1,DIV-1336
COc1cc(OC)c2c(c1)OC(c1ccc(O)cc1)C(Nc1nc3ccccc3s1)C2=O,DIV-1416
COc1cc(OC)c2c(c1)OC(c1ccc(O)cc1)C(c1nccc(C3CCNC3=O)n1)C2=O,DIV-4734
COc1cc(C=Cc2cn(-c3nccc(Nc4nc5ccccc5s4)n3)c(=O)[nH]c2=O)ccc1O,DIV-1371
O=C(c1c[nH]c2ccccc12)N(c1ccc(N2CCCC2)cc1)c1ccnc(Nc2nc3ccccc3s2)n1,DIV-1047
Oc1ccc(-c2ccnc(Nc3nc4ccccc4s3)n2)cc1,DIV-0800
COc1cc(OC)c2c(c1)OC(Cc1ccccc1)C(c1nccc(SC3CCNC3=O)n1)C2=O,DIV-2545
COc1cc(OC)c2c(c1)OC(c1nccc(-c3ccnc(-c4ccc(O)c(O)c4)n3)n1)C(c1ccccc1)C2=O,DIV-5154
Oc1ccc(CCc2ccnc(N(c3ccc(N4CCCC4)cc3)c3ccnc(Cc4ccccc4)n3)n2)cc1,DIV-5226
NS(=O)(=O)c1ccc(-c2nccc(N(c3ccc(N4CCCC4)cc3)c3ccc(O)c(O)c3)n2)cc1,DIV-2113
COc1cc(OC)c2c(c1)OC(c1nccc(-c3ccc(O)cc3)n1)C(c1ccc(S(N)(=O)=O)cc1)C2=O,DIV-1755
O=C1NCCC1Sc1ccnc(-c2nccc(-n3cc(C=Cc4ccc(O)cc4)c(=O)[nH]c3=O)n2)n1,DIV-2821
O=C1NCCC1Sc1ccnc(N(c2ccc(N3CCCC3)cc2)C2Oc3cc(O)ccc3CC2=O)n1,DIV-2729
O=c1[nH]c(=O)n(Cc2nccc(CCc3ccc(O)cc3)n2)cc1C=Cc1ccc(O)cc1,DIV-5323
NS(=O)(=O)c1ccc(-c2nccc(-c3nccc(-c4ccnc(-c5ccc(O)cc5)n4)n3)n2)cc1,DIV-2284
NS(=O)(=O)c1ccc(-c2nccc(-c3ccnc(-c4nc5ccccc5s4)n3)n2)cc1,DIV-2136
O=C(O)C1CC(c2nccc(N(c3ccc(N4CCCC4)cc3)c3ccnc(SC4CCNC4=O)n3)n2)CN1,DIV-3252
O=C1NCCC1Sc1nccc(-c2ccnc(-c3nccc(C4CCNC4=O)n3)n2)n1,DIV-3066
O=C1NCCC1c1ccnc(-c2ccnc(-c3ccnc(Nc4nc5ccccc5s4)n3)n2)n1,DIV-1008
O=c1[nH]c(=O)n(Cc2ccnc(-c3ccc(O)cc3)n2)cc1C=Cc1ccc(O)cc1,DIV-4071
O=C1NCCC1Cn1cc(C=Cc2cn(Cc3ccnc(C4CCNC4=O)n3)c(=O)[nH]c2=O)c(=O)[nH]c1=O,DIV-3949
O=C1NCCC1Sc1nccc(-c2nccc(-c3ccnc(Nc4ccccc4)n3)n2)n1,DIV-3169
O=C1NCCC1Sc1nccc(-c2nccc(-c3nccc(-c4ccc(N5CCCC5)cc4)n3)n2)n1,DIV-3189
COc1ccc(C=Cc2cn(-c3nccc(C4N=C(C(=O)O)N(C)C4=O)n3)c(=O)[nH]c2=O)cc1O,DIV-3703
Oc1ccc(-c2nccc(N(c3ccc(N4CCCC4)cc3)c3ccc(O)c(O)c3)n2)cc1O,DIV-4978
O=C1NCCC1Sc1ccnc(-c2nccc(Nc3ccccc3)n2)n1,DIV-2801
NS(=O)(=O)c1ccc(-c2nccc(-c3nccc(C4CCNC4=O)n3)n2)cc1,DIV-2246
O=C1NCCC1Sc1nccc(N(c2ccc(N3CCCC3)cc2)c2nccc(C3CCNC3=O)n2)n1,DIV-3265
O=C1NCCC1Sc1ccnc(-c2nccc(-c3ccnc(Cc4ccccc4)n3)n2)n1,DIV-2829
O=C1NCCC1Sc1ccnc(-c2ccnc(SC3CCNC3=O)n2)n1,DIV-2641
COc1cc(OC)c2c(c1)OC(C1CCNC1=O)C(c1nccc(-c3ccc(S(N)(=O)=O)cc3)n1)C2=O,DIV-1994
COc1cc(OC)c2c(c1)OC(c1ccc(O)cc1)C(c1nccc(-c3ccnc(-c4ccccc4)n3)n1)C2=O,DIV-4498
c1ccc2sc(Nc3ccnc(-c4ccc(N5CCCC5)cc4)n3)nc2c1,DIV-1142
CN1C(=O)C(c2nccc(-c3ccnc(-c4ccc(O)c(O)c4)n3)n2)N=C1C(=O)O,DIV-5099
COc1ccc(C=Cc2cn(-c3ccnc(Cc4ccccc4)n3)c(=O)[nH]c2=O)cc1O,DIV-3766
COc1cc(OC)c2c(c1)OC(c1ccnc(-c3ccc(O)c(O)c3)n1)C(C1N=C(C(=O)O)N(C)C1=O)C2=O,DIV-4963
NS(=O)(=O)c1ccc(-c2ccnc(-c3ccnc(SC4CCNC4=O)n3)n2)cc1,DIV-1791
COc1cc(OC)c2c(c1)OC(Nc1nc3ccccc3s1)C(c1ccc(O)cc1)C2=O,DIV-1078
Oc1ccc(-c2nccc(N(c3ccccc3)c3ccc(N4CCCC4)cc3)n2)cc1O,DIV-4980
CN1C(=O)C(c2ccnc(-c3ccnc(-c4nccc(SC5CCNC5=O)n4)n3)n2)N=C1C(=O)O,DIV-2864
O=C1NCCC1Sc1ccnc(-c2nccc(N(Cc3ccccc3)c3ccc(N4CCCC4)cc3)n2)n1,DIV-1526
COc1cc(OC)c2c(c1)OC(c1ccc(O)c(O)c1)C(c1nccc(CCc3ccc(O)cc3)n1)C2=O,DIV-4531
O=C(O)C1CC(N(c2ccc(N3CCCC3)cc2)c2ccnc(Nc3nc4ccccc4s3)n2)CN1,DIV-1044
O=c1[nH]c(=O)n(Cc2ccnc(-c3ccc(O)cc3)n2)cc1C=Cc1cn(-c2ccc(O)c(O)c2)c(=O)[nH]c1=O,DIV-4052
NS(=O)(=O)c1ccc(-c2nccc(-c3nccc(-c4ccnc(-c5ccccc5)n4)n3)n2)cc1,DIV-2285
CN1C(=O)C(N(c2ccc(N3CCCC3)cc2)c2ccc(S(N)(=O)=O)cc2)N=C1C(=O)O,DIV-2305
NS(=O)(=O)c1ccc(-c2nccc(-c3nccc(-c4nc5ccccc5s4)n3)n2)cc1,DIV-2229
NS(=O)(=O)c1ccc(Cn2cc(C=Cc3cn(Cc4ccc(O)cc4)c(=O)[nH]c3=O)c(=O)[nH]c2=O)cc1,DIV-2045
COc1cc(OC)c2c(c1)OC(c1ccc(O)cc1)C(c1nccc(-c3nccc(C4CCNC4=O)n3)n1)C2=O,DIV-4605
COc1cc(OC)c2c(c1)OC(C1CCNC1=O)C(c1nccc(C3CCNC3=O)n1)C2=O,DIV-4738
Oc1ccc(CCc2ccnc(-c3ccnc(-c4ccnc(-c5nc6ccccc6s5)n4)n3)n2)cc1,DIV-5391
O=c1[nH]c(=O)n(Cc2ccnc(Cc3ccccc3)n2)cc1C=Cc1ccc(O)cc1,DIV-4140
COc1cc(OC)c2c(c1)OC(c1ccc(O)cc1)C(c1nccc(-c3nccc(Cc4ccccc4)n3)n1)C2=O,DIV-4610
NS(=O)(=O)c1ccc(-c2nccc(-c3ccnc(Nc4ccccc4)n3)n2)cc1,DIV-2139
CC1C(Sc2ccnc(-c3ccc(O)c(O)c3)n2)=C(C(=O)O)N2C(=O)C(C)(O)C12,DIV-4897
O=C(c1c[nH]c2ccccc12)N(c1ccc(N2CCCC2)cc1)c1ccnc(-c2ccc(O)c(O)c2)n1,DIV-3837
O=C1NCCC1Sc1ccnc(-c2ccnc(-c3ccnc(C4CCNC4=O)n3)n2)n1,DIV-2670
CN1C(=O)C(c2nccc(-c3nccc(-c4ccnc(SC5CCNC5=O)n4)n3)n2)N=C1C(=O)O,DIV-3024
COc1cc(OC)c2c(c1)OC(c1nccc(C3CCNC3=O)n1)C(c1nccc(Nc3ccccc3)n1)C2=O,DIV-4376
O=C1NCCC1c1nccc(-c2ccnc(Nc3nc4ccccc4s3)n2)n1,DIV-0897
CN1C(=O)C(c2ccnc(-c3nccc(-c4nccc(-c5ccc(S(N)(=O)=O)cc5)n4)n3)n2)N=C1C(=O)O,DIV-1814
O=C1NCCC1Sc1ccnc(N(c2ccc(N3CCCC3)cc2)c2ccnc(-c3ccccc3)n2)n1,DIV-2748
NS(=O)(=O)c1ccc(-c2ccnc(-c3nccc(-c4ccnc(-c5nc6ccccc6s5)n4)n3)n2)cc1,DIV-1955
COc1cc(OC)c2c(c1)OC(C1CCNC1=O)C(c1nccc(-c3nccc(-c4ccccc4)n3)n1)C2=O,DIV-4586
O=C1OC2CC3c4ccccc4CCN3CC2N1c1ccnc(-c2ccnc(Nc3nc4ccccc4s3)n2)n1,DIV-0960
CC1(C)SC2C(Nc3nccc(SC4CCNC4=O)n3)C(=O)N2C1C(=O)O,DIV-2524
O=C1Cc2ccc(O)cc2OC1N(Cc1ccccc1)c1ccc(N2CCCC2)cc1,DIV-1470
NS(=O)(=O)c1ccc(-n2cc(C=Cc3cn(CC4CNC(C(=O)O)C4)c(=O)[nH]c3=O)c(=O)[nH]c2=O)cc1,DIV-1705
CN1C(=O)C(Sc2nccc(-c3ccnc(-c4nccc(CCc5ccc(O)cc5)n4)n3)n2)N=C1C(=O)O,DIV-5281
COc1cc(OC)c2c(c1)OC(Nc1nc3ccccc3s1)C(c1ccnc(-c3ccccc3)n1)C2=O,DIV-1097
O=C1NCCC1Sc1nccc(-n2cc(C=Cc3cn(-c4ccc(O)cc4)c(=O)[nH]c3=O)c(=O)[nH]c2=O)n1,DIV-3292
COc1ccc(C=Cc2cn(Cc3ccnc(-c4ccnc(C5CNC(C(=O)O)C5)n4)n3)c(=O)[nH]c2=O)cc1O,DIV-3496
O=C(O)C1CC(c2ccnc(-c3nccc(-c4nccc(CCc5ccc(O)cc5)n4)n3)n2)CN1,DIV-5422
O=c1[nH]c(=O)n(Cc2ccc(O)cc2)cc1C=Cc1cn(Cc2ccnc(Cc3ccccc3)n2)c(=O)[nH]c1=O,DIV-4149
COc1cc(OC)c2c(c1)OC(SC1N=C(C(=O)O)N(C)C1=O)C(c1nccc(-c3ccccc3)n1)C2=O,DIV-4719
COc1cc(C=Cc2cn(Cc3ccnc(-c4ccnc(Cc5ccccc5)n4)n3)c(=O)[nH]c2=O)ccc1O,DIV-4245
Oc1ccc(N(c2ccc(N3CCCC3)cc2)c2ccnc(Nc3nc4ccccc4s3)n2)cc1O,DIV-1037
NS(=O)(=O)c1ccc(-c2ccnc(N(C(=O)c3c[nH]c4ccccc34)c3ccc(N4CCCC4)cc3)n2)cc1,DIV-1858
Oc1ccc(CCc2ccnc(N(Cc3ccccc3)c3ccc(N4CCCC4)cc3)n2)cc1,DIV-1578
COc1cc(OC)c2c(c1)OC(c1nccc(SC3CCNC3=O)n1)C(c1nc3ccccc3s1)C2=O,DIV-2766
O=C1NCCC1Sc1ccnc(-c2ccnc(-c3ccc(O)c(O)c3)n2)n1,DIV-2633
O=C1NCCC1Sc1nccc(Nc2ccccc2)n1,DIV-2974
Oc1ccc(-c2ccnc(-c3ccnc(-c4ccnc(Nc5nc6ccccc6s5)n4)n3)n2)cc1,DIV-1012
NS(=O)(=O)c1ccc(-n2cc(C=Cc3cn(Cc4ccccc4)c(=O)[nH]c3=O)c(=O)[nH]c2=O)cc1,DIV-1664
c1ccc(Cc2nccc(-c3nccc(N(Cc4ccccc4)c4ccc(N5CCCC5)cc4)n3)n2)cc1,DIV-1541
NS(=O)(=O)c1ccc(-c2nccc(-n3cc(C=Cc4ccc(O)cc4)c(=O)[nH]c3=O)n2)cc1,DIV-2213
COc1ccc(C=Cc2cn(-c3ccnc(-c4nccc(SC5CCNC5=O)n4)n3)c(=O)[nH]c2=O)cc1O,DIV-2820
COc1cc(OC)c2c(c1)OC(c1nccc(-c3ccccc3)n1)C(c1nccc(C3CCNC3=O)n1)C2=O,DIV-4454
COc1cc(OC)c2c(c1)OC(CCc1ccc(O)cc1)C(c1nccc(-c3ccc(O)c(O)c3)n1)C2=O,DIV-4750
O=C1OC2CC3c4ccccc4CCN3CC2N1c1nccc(-c2ccc(O)c(O)c2)n1,DIV-4806
Oc1ccc(-c2nccc(-c3ccc(N4CCCC4)cc3)n2)cc1O,DIV-4895
O=C1NCCC1Sc1nccc(-c2nccc(-c3ccnc(C4CCNC4=O)n3)n2)n1,DIV-3159
COc1ccc(C=CC(=O)CC(=O)C=CC(=O)CCC(=O)C=Cc2cc(O)c(OC)cc2OC)cc1O,DIV-3427
COc1ccc(C=Cc2cn(Cc3nccc(-c4ccnc(C5CNC(C(=O)O)C5)n4)n3)c(=O)[nH]c2=O)cc1O,DIV-3545
O=C1NCCC1Sc1ccnc(-c2ccnc(-c3nccc(-c4ccc(N5CCCC5)cc4)n3)n2)n1,DIV-2665
COc1ccc(C=CC(=O)CC(=O)C=Cc2cn(-c3nccc(-c4ccc(O)c(O)c4)n3)c(=O)[nH]c2=O)cc1O,DIV-3415
COc1cc(OC)c2c(c1)OC(c1ccc(O)cc1)C(c1nccc(SC3CCNC3=O)n1)C2=O,DIV-2553
COc1cc(OC)c2c(c1)OC(SC1CCNC1=O)C(c1ccc(O)cc1)C2=O,DIV-2444
COc1cc(OC)c(C=Cc2cn(Cc3ccnc(Nc4ccccc4)n3)c(=O)[nH]c2=O)cc1O,DIV-4110
O=C(O)C1CC(c2nccc(-c3nccc(Nc4nc5ccccc5s4)n3)n2)CN1,DIV-1197
c1ccc2sc(Nc3ccnc(-c4nc5ccccc5s4)n3)nc2c1,DIV-1135
O=C1NCCC1Sc1nccc(-c2nccc(N(c3ccc(N4CCCC4)cc3)c3ccc(O)c(O)c3)n2)n1,DIV-3140
c1ccc2sc(Nc3nccc(-c4nccc(-c5ccnc(-c6nc7ccccc7s6)n5)n4)n3)nc2c1,DIV-1004
O=C1NCCC1Sc1ccnc(-c2nccc(Cn3cc(C=Cc4ccc(O)cc4)c(=O)[nH]c3=O)n2)n1,DIV-2845
Oc1ccc(CCc2ccnc(-c3ccnc(N(c4ccccc4)c4ccc(N5CCCC5)cc4)n3)n2)cc1,DIV-5405
O=C1NCCC1Sc1ccnc(Cc2ccccc2)n1,DIV-2531
COc1ccc(C=CC(=O)CC(=O)C=Cc2cn(Cc3nccc(-c4ccccc4)n3)c(=O)[nH]c2=O)cc1O,DIV-3382
COc1cc(OC)c2c(c1)OC(Cc1ccccc1)C(c1nccc(-c3nccc(-c4ccc(O)cc4)n3)n1)C2=O,DIV-4340
Oc1ccc(CCc2ccnc(N(c3ccc(N4CCCC4)cc3)c3ccnc(-c4ccc(O)cc4)n3)n2)cc1,DIV-5227
O=c1[nH]c(=O)n(-c2ccc(O)cc2)cc1C=Cc1cn(-c2nccc(CCc3ccc(O)cc3)n2)c(=O)[nH]c1=O,DIV-5198
O=C1NCCC1c1nccc(Cn2cc(C=Cc3cn(-c4ccccc4)c(=O)[nH]c3=O)c(=O)[nH]c2=O)n1,DIV-3939
COc1ccc(C=Cc2cn(-c3nccc(C4Oc5cc(O)ccc5CC4=O)n3)c(=O)[nH]c2=O)cc1O,DIV-3702
COc1cc(OC)c2c(c1)OC(c1ccccc1)C(c1nccc(C3CNC(C(=O)O)C3)n1)C2=O,DIV-4723
O=c1[nH]c(=O)n(Cc2ccccc2)cc1C=Cc1cn(-c2ccnc(-c3ccc(O)c(O)c3)n2)c(=O)[nH]c1=O,DIV-4903
O=C1NCCC1Sc1ccnc(-c2ccnc(-c3nccc(-c4nc5ccccc5s4)n3)n2)n1,DIV-2653
Oc1ccc(CCc2nccc(-c3ccnc(-c4ccnc(-c5ccc(O)c(O)c5)n4)n3)n2)cc1,DIV-5092
COc1cc(OC)c2c(c1)OC(SC1CCNC1=O)C(c1nccc(Nc3ccccc3)n1)C2=O,DIV-2505
O=C1NCCC1Sc1ccnc(-c2nccc(-c3ccnc(Nc4nc5ccccc5s4)n3)n2)n1,DIV-0926
COc1cc(OC)c2c(c1)OC(Nc1nc3ccccc3s1)C(c1ccccc1)C2=O,DIV-1079
O=C1NCCC1Sc1nccc(-c2ccnc(-c3ccnc(Nc4ccccc4)n3)n2)n1,DIV-3034
COc1ccc(C=Cc2cn(-c3ccnc(Nc4ccccc4)n3)c(=O)[nH]c2=O)cc1O,DIV-3768
NS(=O)(=O)c1ccc(-c2nccc(N(c3ccc(N4CCCC4)cc3)C3CNC(C(=O)O)C3)n2)cc1,DIV-2110
NS(=O)(=O)c1ccc(-c2ccnc(-c3nccc(C4CNC(C(=O)O)C4)n3)n2)cc1,DIV-1932
Oc1ccc(CCc2ccnc(-c3ccnc(Cc4ccccc4)n3)n2)cc1,DIV-5373
O=C1Cc2ccc(O)cc2OC1c1ccnc(Nc2nc3ccccc3s2)n1,DIV-0808
CC1(C)SC2C(Nc3nccc(Nc4nc5ccccc5s4)n3)C(=O)N2C1C(=O)O,DIV-1129
O=C1Cc2ccc(O)cc2OC1N(C(=O)c1c[nH]c2ccccc12)c1ccc(N2CCCC2)cc1,DIV-3811
COc1ccc(C=Cc2cn(-c3nccc(-c4ccc(N5CCCC5)cc4)n3)c(=O)[nH]c2=O)cc1O,DIV-3694
O=C(O)C1CC(c2nccc(Cn3cc(C=Cc4ccc(O)cc4)c(=O)[nH]c3=O)n2)CN1,DIV-4181
O=c1cc(-c2ccnc(-c3ccnc(-c4ccc(O)c(O)c4)n3)n2)oc2cc(O)cc(O)c12,DIV-5018
COc1ccc(C=Cc2cn(-c3ccnc(-c4ccc(N5CCCC5)cc4)n3)c(=O)[nH]c2=O)cc1O,DIV-3764
Oc1ccc(-c2nccc(-c3nccc(-c4nccc(-c5ccc(N6CCCC6)cc5)n4)n3)n2)cc1O,DIV-5041
Oc1ccc(CCc2nccc(-c3nccc(-c4nccc(Nc5nc6ccccc6s5)n4)n3)n2)cc1,DIV-1214
O=C(O)C1CC(c2nccc(-c3nccc(-c4nccc(SC5CCNC5=O)n4)n3)n2)CN1,DIV-2669
Oc1ccc(N(c2ccc(N3CCCC3)cc2)c2ccnc(-c3ccnc(-c4ccc(O)c(O)c4)n3)n2)cc1,DIV-5067
O=C1NCCC1Sc1nccc(-c2nccc(C3Oc4cc(O)ccc4CC3=O)n2)n1,DIV-3115
COc1cc(C=Cc2cn(Cc3ccnc(-c4ccnc(SC5CCNC5=O)n4)n3)c(=O)[nH]c2=O)ccc1O,DIV-3202
COc1cc(OC)c2c(c1)OC(Nc1nc3ccccc3s1)C(c1ccc(N3CCCC3)cc1)C2=O,DIV-1080
Oc1ccc(CCc2ccnc(-c3nccc(-c4ccnc(Nc5ccccc5)n4)n3)n2)cc1,DIV-5285
O=C1Cc2ccc(O)cc2OC1c1nccc(-c2nccc(-c3ccnc(-c4ccc(O)c(O)c4)n3)n2)n1,DIV-5138
Oc1ccc(-c2nccc(-c3nccc(N(Cc4ccccc4)c4ccc(N5CCCC5)cc4)n3)n2)cc1O,DIV-1543
COc1cc(OC)c2c(c1)OC(C1CNC(C(=O)O)C1)C(c1nccc(CCc3ccc(O)cc3)n1)C2=O,DIV-4263
COc1cc(OC)c2c(c1)OC(SC1CCNC1=O)C(c1nccc(-c3ccccc3)n1)C2=O,DIV-2499
Oc1ccc(-c2nccc(N(Cc3ccccc3)c3ccc(N4CCCC4)cc3)n2)cc1O,DIV-1502
COc1cc(C=Cc2cn(Cc3ccnc(-c4nccc(-c5ccc(O)cc5)n4)n3)c(=O)[nH]c2=O)ccc1O,DIV-3923
COc1ccc(C=Cc2cn(-c3ccnc(-c4ccccc4)n3)c(=O)[nH]c2=O)cc1O,DIV-3763
O=C(O)C1CC(c2nccc(Cn3cc(C=Cc4cn(C5CCNC5=O)c(=O)[nH]c4=O)c(=O)[nH]c3=O)n2)CN1,DIV-4019
NS(=O)(=O)c1ccc(-c2nccc(-c3nccc(-c4nccc(Nc5nc6ccccc6s5)n4)n3)n2)cc1,DIV-1216
COc1cc(OC)c2c(c1)OC(c1ccnc(-c3ccc(O)c(O)c3)n1)C(Nc1nc3ccccc3s1)C2=O,DIV-1431
CC1C(C(=O)O)=C(C(=O)O)N2C(=O)C(c3nccc(-c4ccnc(-c5ccc(S(N)(=O)=O)cc5)n4)n3)C12,DIV-2155
COc1cc(OC)c2c(c1)OC(Nc1nc3ccccc3s1)C(c1ccnc(C3CCNC3=O)n1)C2=O,DIV-1093
COc1cc(OC)c2c(c1)OC(c1nccc(Cc3ccccc3)n1)C(c1nccc(Nc3ccccc3)n1)C2=O,DIV-4374
COc1ccc(C=CC(=O)CC(=O)C=CC(=O)CC(=O)C=Cc2cn(-c3ccc(O)cc3)c(=O)[nH]c2=O)cc1O,DIV-3336
O=C1NCCC1Sc1ccnc(-c2nccc(-c3ccnc(CCc4ccc(O)cc4)n3)n2)n1,DIV-2828
CN1C(=O)C(n2cc(C=Cc3cn(-c4ccc(S(N)(=O)=O)cc4)c(=O)[nH]c3=O)c(=O)[nH]c2=O)N=C1C(=O)O,DIV-1666
CC1C(C(=O)O)=C(C(=O)O)N2C(=O)C(Sc3ccnc(-c4ccc(S(N)(=O)=O)cc4)n3)C12,DIV-2073
NS(=O)(=O)c1ccc(N(c2ccc(N3CCCC3)cc2)c2nccc(Nc3nc4ccccc4s3)n2)cc1,DIV-1150
O=C1NCCC1c1nccc(Cn2cc(C=Cc3cn(C4CCNC4=O)c(=O)[nH]c3=O)c(=O)[nH]c2=O)n1,DIV-3942
COc1ccc(C=Cc2cn(Cc3nccc(-c4nccc(SC5CCNC5=O)n4)n3)c(=O)[nH]c2=O)cc1O,DIV-2708
COc1ccc(C=Cc2cn(Cc3cc(=O)c4c(O)cc(O)cc4o3)c(=O)[nH]c2=O)cc1O,DIV-3457
Oc1ccc(CCc2ccnc(-c3nccc(-c4ccnc(-c5ccc(O)c(O)c5)n4)n3)n2)cc1,DIV-5115
CN1C(=O)C(Sc2ccnc(-c3ccnc(-c4ccnc(-c5ccc(O)c(O)c5)n4)n3)n2)N=C1C(=O)O,DIV-5035
O=C1NCCC1c1ccnc(-c2nccc(-c3nccc(Nc4nc5ccccc5s4)n3)n2)n1,DIV-1248
COc1cc(OC)c2c(c1)OC(SC1CCNC1=O)C(c1ccnc(-c3ccc(O)c(O)c3)n1)C2=O,DIV-2464
O=C(C=Cc1ccc(O)cc1)CCC(=O)C=Cc1cn(Cc2ccnc(Nc3ccccc3)n2)c(=O)[nH]c1=O,DIV-4122
O=C1NCCC1Sc1ccnc(-c2nccc(CCc3ccc(O)cc3)n2)n1,DIV-2789
COc1cc(OC)c2c(c1)OC(C1CCNC1=O)C(c1nccc(-c3ccnc(Cc4ccccc4)n3)n1)C2=O,DIV-4505
COc1cc(C=Cc2cn(-c3ccnc(SC4CCNC4=O)n3)c(=O)[nH]c2=O)ccc1O,DIV-3272
Oc1ccc(-c2nccc(-c3ccnc(-c4ccnc(Cc5ccccc5)n4)n3)n2)cc1O,DIV-5135
COc1ccc(C=Cc2cn(-c3ccnc(-c4ccnc(-c5ccc(O)c(O)c5)n4)n3)c(=O)[nH]c2=O)cc1O,DIV-3801
NS(=O)(=O)c1ccc(-c2ccnc(C3CCNC3=O)n2)cc1,DIV-1770
NS(=O)(=O)c1ccc(-c2nc3ccccc3s2)cc1,DIV-1644
O=C1NCCC1Sc1ccnc(-c2nc3ccccc3s2)n1,DIV-2540
COc1cc(C=Cc2cn(-c3nccc(SC4CCNC4=O)n3)c(=O)[nH]c2=O)ccc1O,DIV-2601
O=C1NCCC1Sc1ccnc(-c2ccnc(-c3cc(=O)c4c(O)cc(O)cc4o3)n2)n1,DIV-2631
Oc1ccc(CCc2ccnc(-c3ccc(O)cc3)n2)cc1,DIV-5181
